Date,Rate_BRL,Rate_CHI,Bitcoin,Rate_COP
2011-01-03,1.6496,465.95,0.3,1891.67
2011-01-04,1.6618,487.78,0.3,1893.63
2011-01-05,1.6746,494.7,0.3,1877.77
2011-01-06,1.6861,495.85,0.3,1863.61
2011-01-07,1.6875,498.13,0.32,1869.3
2011-01-10,1.689,498.05,0.33,1870.5
2011-01-11,1.6881,496.4,0.33,1859.5
2011-01-12,1.6754,489.78,0.32,1866.0
2011-01-13,1.6677,490.0,0.32,1864.5
2011-01-14,1.6844,487.5,0.4,1871.0
2011-01-17,1.6823,491.28,0.35,1867.46
2011-01-18,1.6764,490.33,0.31,1854.5
2011-01-19,1.6732,492.42,0.31,1839.56
2011-01-20,1.6738,493.65,0.39,1846.5
2011-01-21,1.6684,493.28,0.42,1843.06
2011-01-24,1.6713,491.69,0.42,1853.0
2011-01-25,1.672,492.84,0.41,1857.5
2011-01-26,1.6703,488.65,0.42,1862.5
2011-01-27,1.6785,485.23,0.42,1858.29
2011-01-28,1.6846,485.15,0.45,1867.5
2011-01-31,1.6736,483.34,0.52,1867.0
2011-02-01,1.6624,479.87,0.7,1851.5
2011-02-02,1.6674,482.02,0.72,1858.5
2011-02-03,1.6696,478.92,0.69,1864.5
2011-02-04,1.6734,478.98,0.81,1867.86
2011-02-07,1.6772,479.11,0.89,1868.0
2011-02-08,1.6655,479.23,0.92,1889.5
2011-02-09,1.6602,476.23,1.09,1887.5
2011-02-10,1.67,473.5,0.98,1882.0
2011-02-11,1.666,472.63,1.07,1883.0
2011-02-14,1.6675,469.0,1.07,1894.18
2011-02-15,1.6692,472.8,1.05,1904.5
2011-02-16,1.6714,473.95,1.05,1909.5
2011-02-17,1.6626,469.25,1.04,1888.5
2011-02-18,1.6635,468.83,0.9,1875.5
2011-02-21,1.6668,469.33,0.83,1885.5
2011-02-22,1.6708,472.4,0.87,1892.5
2011-02-23,1.6754,477.73,0.9,1902.0
2011-02-24,1.664,478.15,1.0,1899.5
2011-02-25,1.6751,475.3,0.91,1907.5
2011-02-28,1.6632,475.84,0.86,1907.5
2011-03-01,1.6633,476.45,0.92,1914.5
2011-03-02,1.6595,476.9,0.94,1913.5
2011-03-03,1.651,473.23,0.94,1898.5
2011-03-04,1.6435,475.05,0.9,1894.5
2011-03-07,1.6581,474.8,0.89,1895.5
2011-03-08,1.6581,475.04,0.87,1888.5
2011-03-09,1.6547,478.87,0.86,1879.5
2011-03-10,1.6617,481.55,0.93,1868.5
2011-03-11,1.6647,478.03,0.88,1872.5
2011-03-14,1.66,481.08,0.89,1879.0
2011-03-15,1.666,483.68,0.87,1890.0
2011-03-16,1.6756,486.2,0.86,1892.5
2011-03-17,1.6784,486.43,0.83,1879.5
2011-03-18,1.6652,481.15,0.82,1876.0
2011-03-21,1.666,480.75,0.76,1872.35
2011-03-22,1.6598,481.31,0.81,1866.45
2011-03-23,1.6608,481.55,0.85,1868.5
2011-03-24,1.659,479.83,0.87,1865.5
2011-03-25,1.6599,478.95,0.88,1871.5
2011-03-28,1.6629,480.47,0.8,1878.5
2011-03-29,1.6463,481.95,0.79,1887.5
2011-03-30,1.6291,481.93,0.79,1876.0
2011-03-31,1.6325,477.5,0.78,1870.5
2011-04-01,1.6066,475.78,0.77,1853.0
2011-04-04,1.6076,474.79,0.68,1849.0
2011-04-05,1.6095,473.33,0.71,1835.5
2011-04-06,1.6146,473.9,0.74,1826.13
2011-04-07,1.5867,472.1,0.75,1825.0
2011-04-08,1.573,469.86,0.75,1817.5
2011-04-11,1.5833,472.05,0.77,1817.5
2011-04-12,1.5947,473.78,0.86,1816.63
2011-04-13,1.5868,472.21,0.92,1815.37
2011-04-14,1.5781,472.7,1.0,1803.76
2011-04-15,1.5767,470.85,0.99,1797.2
2011-04-18,1.5893,475.5,1.16,1797.85
2011-04-19,1.5772,473.44,1.2,1785.22
2011-04-20,1.566,469.38,1.14,1779.18
2011-04-21,1.5848,467.49,1.21,1782.0
2011-04-22,1.5848,470.56,1.41,1782.5
2011-04-25,1.5696,467.55,1.56,1781.0
2011-04-26,1.5625,462.43,1.79,1788.5
2011-04-27,1.5659,462.72,1.9,1777.5
2011-04-28,1.5778,460.87,2.21,1763.5
2011-05-02,1.5884,462.68,3.2,1771.0
2011-05-03,1.5866,461.22,3.41,1767.0
2011-05-04,1.6176,465.8,3.41,1766.0
2011-05-05,1.6221,468.63,3.33,1767.0
2011-05-06,1.6155,468.1,3.45,1769.5
2011-05-09,1.6142,467.34,3.8,1788.28
2011-05-11,1.6219,468.35,5.5,1800.43
2011-05-12,1.6195,466.96,6.3,1796.78
2011-05-13,1.6367,469.45,8.2,1804.33
2011-05-16,1.6353,470.18,8.03,1822.5
2011-05-17,1.6165,473.33,7.19,1825.43
2011-05-18,1.6097,471.32,6.88,1820.0
2011-05-19,1.6164,467.9,6.81,1817.5
2011-05-20,1.6236,466.63,5.59,1820.5
2011-05-23,1.6333,472.48,7.15,1827.0
2011-05-24,1.624,472.18,7.42,1830.5
2011-05-25,1.6297,470.9,8.4,1832.0
2011-05-26,1.615,469.6,8.8,1827.5
2011-05-27,1.5948,467.25,8.5,1819.9
2011-05-30,1.5939,467.09,8.8,1808.5
2011-05-31,1.5805,465.19,8.74,1788.5
2011-06-01,1.5942,467.7,9.57,1790.45
2011-06-02,1.5746,466.5,10.6,1785.0
2011-06-03,1.575,468.33,14.29,1782.5
2011-06-06,1.5839,468.0,18.55,1783.0
2011-06-07,1.5797,466.48,23.92,1767.5
2011-06-08,1.5831,467.83,29.6,1767.5
2011-06-09,1.5832,466.56,28.92,1771.5
2011-06-10,1.5968,468.1,23.95,1777.5
2011-06-13,1.5837,467.75,19.84,1783.5
2011-06-14,1.5837,466.08,19.28,1773.0
2011-06-15,1.6002,467.96,19.49,1778.43
2011-06-16,1.6029,471.23,17.0,1795.43
2011-06-17,1.5974,471.47,15.68,1795.0
2011-06-20,1.597,472.17,15.858333333333333,1787.5
2011-06-21,1.5861,471.24,16.036666666666665,1779.5
2011-06-22,1.591,472.1,16.215,1780.5
2011-06-23,1.5868,474.65,16.393333333333334,1785.5
2011-06-24,1.6047,473.39,16.571666666666665,1792.5
2011-06-27,1.5943,473.02,16.75,1793.5
2011-06-28,1.5764,472.92,16.95,1786.5
2011-06-29,1.5706,470.65,16.85,1780.5
2011-06-30,1.5635,467.66,16.1,1772.5
2011-07-01,1.556,465.64,15.4,1769.5
2011-07-04,1.553,465.6,13.86,1761.0
2011-07-05,1.5646,464.58,12.91,1767.5
2011-07-06,1.5697,463.88,14.78,1766.5
2011-07-07,1.5537,461.13,14.78,1760.5
2011-07-08,1.5624,463.05,14.31,1759.5
2011-07-11,1.5773,466.51,14.21,1768.5
2011-07-12,1.5791,466.95,14.01,1769.5
2011-07-13,1.5751,462.16,13.95,1758.5
2011-07-14,1.5792,462.5,13.99,1748.5
2011-07-15,1.5743,462.15,13.81,1759.0
2011-07-18,1.5742,463.62,13.48,1754.71
2011-07-19,1.5633,462.26,13.85,1757.5
2011-07-20,1.5658,463.54,13.69,1759.42
2011-07-21,1.5523,461.37,13.61,1751.5
2011-07-22,1.552,461.39,13.7,1752.56
2011-07-25,1.5398,462.43,14.05,1767.5
2011-07-26,1.5391,458.03,13.88,1760.5
2011-07-27,1.555,458.09,13.94,1768.0
2011-07-28,1.5675,455.66,13.49,1769.5
2011-07-29,1.5497,457.89,13.5,1775.75
2011-08-01,1.5658,458.88,13.09,1767.5
2011-08-02,1.5684,458.83,12.05,1767.28
2011-08-03,1.5591,460.21,9.26,1771.5
2011-08-04,1.5888,462.53,10.75,1783.74
2011-08-05,1.5778,466.78,9.8,1787.21
2011-08-08,1.6256,473.68,7.8,1812.33
2011-08-09,1.5885,473.38,9.99,1809.0
2011-08-10,1.6246,474.2,9.98,1799.5
2011-08-11,1.6242,471.2,9.46,1789.5
2011-08-12,1.611,471.02,9.46,1781.94
2011-08-15,1.5895,472.04,11.15,1782.0
2011-08-16,1.5902,471.35,10.96,1772.45
2011-08-17,1.5882,467.82,10.95,1762.79
2011-08-18,1.599,469.66,10.83,1773.59
2011-08-19,1.5995,468.55,11.65,1780.01
2011-08-22,1.6066,467.69,10.9,1777.15
2011-08-23,1.5971,467.36,10.94,1785.94
2011-08-24,1.6131,466.97,10.85,1784.78
2011-08-25,1.6098,467.07,9.66,1787.25
2011-08-26,1.6033,465.78,8.18,1790.82
2011-08-29,1.5914,465.09,8.97,1787.5
2011-08-30,1.5944,464.7,8.79,1787.5
2011-08-31,1.5896,460.85,8.2,1778.02
2011-09-01,1.6197,459.27,8.21,1776.02
2011-09-02,1.6409,460.05,8.64,1783.5
2011-09-05,1.645,462.92,7.61,1788.5
2011-09-06,1.657,463.95,6.86,1788.44
2011-09-07,1.7548,463.2,7.19,1786.76
2011-09-08,1.6602,462.63,6.53,1786.21
2011-09-09,1.6736,469.63,5.03,1798.9
2011-09-12,1.7028,476.05,6.08,1818.06
2011-09-13,1.7097,475.23,5.8,1810.3
2011-09-14,1.7149,478.98,5.62,1823.43
2011-09-15,1.7072,478.21,4.84,1816.82
2011-09-16,1.7327,479.77,4.82,1819.48
2011-09-19,1.7979,486.72,5.46,1855.77
2011-09-20,1.7855,489.93,6.11,1857.22
2011-09-21,1.875,500.72,5.61,1860.5
2011-09-22,1.905,521.0,5.43,1895.65
2011-09-23,1.834,517.1,5.55,1905.0
2011-09-26,1.8242,512.15,4.87,1903.87
2011-09-27,1.8057,505.63,4.92,1885.76
2011-09-28,1.8408,512.63,4.77,1919.0
2011-09-29,1.8403,512.8,4.78,1915.3
2011-09-30,1.8792,519.27,5.14,1929.52
2011-10-03,1.8909,525.41,5.02,1945.75
2011-10-04,1.8581,534.87,4.96,1982.23
2011-10-05,1.8325,530.72,4.87,1959.66
2011-10-06,1.781,520.13,4.73,1944.84
2011-10-07,1.772,518.6,4.27,1931.72
2011-10-11,1.7757,509.25,3.93,1913.53
2011-10-12,1.7697,499.15,4.15,1891.63
2011-10-13,1.751,505.2,4.05,1900.05
2011-10-14,1.7328,499.65,3.99,1885.25
2011-10-18,1.7543,510.65,2.42,1904.5
2011-10-19,1.7745,511.34,2.27,1897.55
2011-10-20,1.7809,518.9,2.35,1904.97
2011-10-21,1.7757,513.16,2.57,1889.83
2011-10-24,1.7508,505.12,2.55,1868.93
2011-10-25,1.766,502.25,2.77,1875.84
2011-10-26,1.7587,501.11,2.77,1876.58
2011-10-27,1.7098,489.93,3.04,1861.0
2011-10-28,1.6721,491.24,3.19,1860.49
2011-10-31,1.7173,493.25,3.25,1865.07
2011-11-01,1.7446,502.27,3.15,1888.66
2011-11-02,1.799,501.78,3.25,1905.6
2011-11-03,1.7368,494.55,3.15,1905.14
2011-11-04,1.7517,496.63,3.11,1905.65
2011-11-08,1.7327,497.58,3.04,1908.82
2011-11-09,1.7793,499.88,2.95,1911.6
2011-11-10,1.7615,501.71,2.84,1910.61
2011-11-11,1.7429,502.27,3.08,1911.0
2011-11-15,1.799,501.0,2.33,1911.85
2011-11-16,1.7701,502.27,2.56,1903.28
2011-11-17,1.7795,502.27,2.25,1919.0
2011-11-18,1.7865,502.27,2.05,1913.66
2011-11-21,1.8071,502.27,2.29,1925.32
2011-11-22,1.8186,502.27,2.33,1915.3
2011-11-23,1.8659,502.27,2.33,1934.09
2011-11-24,1.8982,502.27,2.43,1932.47
2011-11-25,1.8918,502.27,2.51,1955.08
2011-11-28,1.8616,502.27,2.55,1947.36
2011-11-29,1.8454,502.27,2.75,1959.15
2011-11-30,1.8085,525.0,2.97,1952.5
2011-12-01,1.8002,519.08,3.06,1943.47
2011-12-02,1.7907,519.08,3.12,1938.57
2011-12-05,1.7861,519.08,2.88,1936.0
2011-12-06,1.7912,519.08,3.03,1930.94
2011-12-07,1.7996,519.08,2.99,1930.59
2011-12-09,1.7982,519.08,2.97,1925.13
2011-12-12,1.844,519.08,3.14,1932.5
2011-12-13,1.8638,515.0,3.25,1929.5
2011-12-14,1.8797,520.05,3.15,1934.88
2011-12-15,1.8601,519.08,3.2,1933.22
2011-12-16,1.8512,519.08,3.2,1938.7
2011-12-19,1.8673,518.6,3.52,1936.5
2011-12-20,1.8452,519.08,3.95,1930.74
2011-12-21,1.8589,519.0,3.89,1929.29
2011-12-22,1.8527,521.9,3.89,1920.25
2011-12-23,1.8564,519.08,3.95,1919.08
2011-12-26,1.8568,519.0,4.02,1923.0
2011-12-27,1.86,519.08,4.07,1918.82
2011-12-28,1.8731,519.08,4.19,1938.82
2011-12-29,1.8663,519.08,4.17,1938.14
2011-12-30,1.8401,520.02,4.25,1935.35
2012-01-02,1.8767,502.97,5.22,1930.0
2012-01-03,1.8308,521.0,4.88,1904.23
2012-01-04,1.8327,512.0,5.57,1882.53
2012-01-05,1.8433,514.5,6.95,1879.06
2012-01-06,1.8569,512.7,6.7,1881.5
2012-01-10,1.7996,509.3,6.36,1858.87
2012-01-11,1.8021,506.82,6.9,1849.5
2012-01-12,1.7789,503.6,6.8,1835.14
2012-01-13,1.7864,502.97,6.41,1838.16
2012-01-16,1.7863,501.3,6.68,1846.0
2012-01-17,1.7875,502.97,5.6,1835.5
2012-01-18,1.767,497.5,5.92,1837.5
2012-01-20,1.7552,490.3,6.49,1825.5
2012-01-23,1.755,489.5,6.36,1812.6
2012-01-24,1.7587,491.0,6.29,1813.69
2012-01-25,1.765,502.97,5.75,1808.73
2012-01-26,1.7497,502.97,5.34,1808.95
2012-01-27,1.7355,502.97,5.29,1808.5
2012-01-30,1.7491,489.1,5.49,1814.5
2012-01-31,1.7471,502.97,5.48,1807.81
2012-02-01,1.7343,487.6,6.08,1797.38
2012-02-02,1.7187,488.2,6.1,1790.13
2012-02-03,1.7179,483.2,5.96,1781.53
2012-02-06,1.7258,480.45,5.45,1785.85
2012-02-07,1.7258,483.2,5.69,1782.5
2012-02-08,1.7217,483.2,5.6,1776.84
2012-02-09,1.716,476.57,5.83,1772.55
2012-02-10,1.7222,483.2,5.91,1780.0
2012-02-13,1.7163,483.2,5.26,1778.5
2012-02-14,1.7248,483.2,4.46,1785.0
2012-02-15,1.729,483.2,4.33,1791.5
2012-02-16,1.7165,483.2,4.27,1780.92
2012-02-17,1.7138,483.2,4.41,1774.68
2012-02-20,1.7175,483.2,4.36,1773.5
2012-02-21,1.7175,483.2,4.27,1778.5
2012-02-22,1.7058,483.2,4.42,1782.0
2012-02-23,1.7138,483.2,5.02,1775.32
2012-02-24,1.7098,483.2,5.03,1773.96
2012-02-27,1.7069,483.2,4.96,1770.55
2012-02-28,1.6958,483.2,4.87,1766.25
2012-02-29,1.7177,483.2,4.86,1765.5
2012-03-01,1.7136,486.03,4.92,1766.5
2012-03-02,1.7305,486.03,4.7,1773.0
2012-03-05,1.7394,485.9,4.98,1770.75
2012-03-06,1.7582,486.03,4.99,1778.12
2012-03-07,1.7661,486.03,4.94,1780.0
2012-03-08,1.7606,486.03,4.93,1761.98
2012-03-09,1.7914,484.0,4.86,1762.0
2012-03-12,1.7968,485.59,4.89,1760.68
2012-03-13,1.7925,486.03,5.27,1755.41
2012-03-14,1.8047,486.03,5.38,1761.89
2012-03-15,1.7982,486.03,5.33,1758.11
2012-03-16,1.7997,486.03,5.34,1757.43
2012-03-20,1.8143,486.03,4.84,1754.73
2012-03-21,1.818,484.0,4.81,1758.5
2012-03-22,1.819,488.7,4.7,1758.14
2012-03-23,1.81,486.03,4.69,1759.5
2012-03-26,1.8172,486.03,4.62,1760.5
2012-03-27,1.8215,486.03,4.81,1763.5
2012-03-28,1.8259,486.03,4.79,1773.12
2012-03-29,1.8214,486.03,4.81,1790.5
2012-03-30,1.8263,488.0,4.86,1787.21
2012-04-02,1.8325,488.09,4.97,1771.83
2012-04-03,1.8249,486.58,4.95,1766.83
2012-04-04,1.8263,486.58,4.91,1775.78
2012-04-09,1.818,487.68,4.87,1780.49
2012-04-10,1.8335,486.58,4.84,1792.62
2012-04-11,1.8358,486.58,4.93,1787.5
2012-04-12,1.8271,483.85,4.92,1788.5
2012-04-13,1.8376,486.58,4.94,1775.5
2012-04-16,1.8473,485.21,4.93,1776.5
2012-04-17,1.861,486.58,4.98,1766.12
2012-04-18,1.8786,486.58,5.12,1769.5
2012-04-19,1.8807,486.58,5.14,1774.5
2012-04-20,1.8726,486.58,5.35,1770.5
2012-04-23,1.881,489.0,4.96,1768.16
2012-04-24,1.8788,487.0,5.1,1768.5
2012-04-25,1.8797,486.8,5.13,1762.5
2012-04-26,1.8854,486.58,5.1,1762.5
2012-04-27,1.8878,486.58,5.11,1762.5
2012-04-30,1.9073,485.0,4.95,1765.28
2012-05-02,1.924,485.73,5.07,1759.5
2012-05-03,1.911,483.0,5.13,1755.5
2012-05-04,1.9276,481.0,5.07,1756.5
2012-05-07,1.9195,484.9,5.06,1752.08
2012-05-08,1.9403,484.0,5.05,1754.5
2012-05-09,1.9697,490.0,5.04,1766.2
2012-05-10,1.9532,496.78,4.85,1764.5
2012-05-11,1.9668,489.0,4.96,1760.62
2012-05-14,1.9959,491.15,5.01,1771.5
2012-05-15,2.0017,492.15,5.04,1786.5
2012-05-16,2.0009,496.78,5.09,1794.0
2012-05-17,2.009,496.78,5.1,1807.5
2012-05-18,2.0236,496.78,5.12,1805.5
2012-05-22,2.0906,496.78,5.1,1823.0
2012-05-23,2.031,496.78,5.14,1841.02
2012-05-24,2.0284,506.0,5.12,1840.14
2012-05-25,1.9845,511.54,5.15,1827.68
2012-05-28,1.9832,509.2,5.14,1827.5
2012-05-29,1.9926,512.0,5.15,1813.04
2012-05-30,2.016,514.0,5.14,1823.98
2012-05-31,2.0226,518.0,5.18,1824.94
2012-06-01,2.0401,523.25,5.27,1827.49
2012-06-04,2.0585,517.57,5.27,1816.5
2012-06-05,2.0247,513.09,5.44,1816.5
2012-06-06,2.0328,509.58,5.46,1792.0
2012-06-07,2.0501,502.0,5.59,1771.5
2012-06-08,2.0241,507.92,5.63,1775.01
2012-06-12,2.0688,507.92,5.7,1775.96
2012-06-13,2.0721,503.2,5.93,1782.4
2012-06-14,2.0563,500.0,5.95,1788.46
2012-06-15,2.0484,507.92,6.5,1781.19
2012-06-19,2.0281,497.15,6.5,1767.58
2012-06-20,2.0258,507.92,6.67,1770.5
2012-06-21,2.0563,507.92,6.68,1777.5
2012-06-22,2.0657,503.93,6.55,1787.63
2012-06-25,2.062,507.36,6.3,1800.33
2012-06-26,2.0761,507.92,6.42,1803.0
2012-06-27,2.0754,507.92,6.65,1796.25
2012-06-28,2.0765,510.0,6.61,1805.52
2012-06-29,2.0093,507.92,6.65,1780.83
2012-07-03,2.0155,495.0,6.45,1767.39
2012-07-04,2.0283,497.0,6.51,1767.14
2012-07-05,2.0194,491.06,6.67,1772.91
2012-07-06,2.0279,491.06,6.65,1781.41
2012-07-09,2.0323,498.23,7.02,1788.5
2012-07-10,2.0336,494.37,7.2,1786.5
2012-07-11,2.0367,491.06,7.15,1786.0
2012-07-12,2.0374,494.35,7.76,1786.5
2012-07-13,2.037,491.06,7.67,1773.14
2012-07-16,2.0349,491.06,8.5,1776.21
2012-07-17,2.0219,488.0,8.8,1778.0
2012-07-18,2.023,491.06,9.11,1774.97
2012-07-19,2.0122,486.1,8.87,1778.16
2012-07-23,2.0387,493.6,8.45,1786.7
2012-07-24,2.0477,491.06,8.6,1800.07
2012-07-25,2.0331,491.06,8.8,1795.98
2012-07-26,2.0213,486.3,8.9,1788.07
2012-07-27,2.0213,484.83,8.9,1791.5
2012-07-30,2.0404,483.85,9.1,1791.5
2012-07-31,2.0569,491.06,9.35,1789.99
2012-08-01,2.0445,482.0,9.55,1784.87
2012-08-02,2.0496,481.67,10.53,1787.84
2012-08-03,2.0285,481.67,10.97,1785.5
2012-08-06,2.0311,481.67,10.86,1786.01
2012-08-08,2.0206,481.67,11.06,1785.18
2012-08-09,2.0132,477.0,11.06,1788.0
2012-08-10,2.0153,481.67,11.39,1787.79
2012-08-13,2.0207,483.33,12.04,1793.5
2012-08-14,2.0267,481.67,12.19,1793.5
2012-08-15,2.0229,481.67,13.25,1819.5
2012-08-16,2.017,484.0,13.5,1816.28
2012-08-17,2.0155,484.34,11.58,1816.16
2012-08-21,2.016,481.67,9.92,1811.43
2012-08-22,2.0162,481.67,9.81,1809.07
2012-08-23,2.0236,480.0,10.1,1812.5
2012-08-24,2.027,481.67,10.6,1814.5
2012-08-27,2.0341,481.67,10.95,1822.5
2012-08-28,2.0428,481.67,10.94,1824.99
2012-08-29,2.0501,481.67,10.92,1828.5
2012-08-30,2.0486,481.0,10.78,1829.5
2012-08-31,2.0297,481.67,10.16,1822.07
2012-09-03,2.033,480.0,10.53,1820.48
2012-09-04,2.0429,474.26,10.38,1822.34
2012-09-05,2.0393,474.26,11.0,1806.79
2012-09-06,2.0285,474.26,11.18,1800.5
2012-09-07,2.027,475.0,11.0,1797.85
2012-09-10,2.0224,474.26,11.17,1796.0
2012-09-11,2.0164,474.26,11.33,1797.5
2012-09-12,2.0259,474.26,11.36,1802.5
2012-09-13,2.0205,474.26,11.4,1790.37
2012-09-14,2.0123,470.0,11.67,1793.5
2012-09-17,2.032,474.26,11.89,1801.5
2012-09-18,2.0234,474.26,12.25,1795.5
2012-09-19,2.0237,474.26,12.57,1798.5
2012-09-20,2.0214,474.26,12.28,1793.5
2012-09-21,2.0225,474.26,12.37,1797.5
2012-09-24,2.0265,474.26,12.1,1800.5
2012-09-25,2.0314,473.0,12.2,1796.5
2012-09-26,2.036,474.26,12.27,1795.12
2012-09-27,2.0289,474.26,12.31,1795.29
2012-09-28,2.0258,473.3,12.39,1800.5
2012-10-01,2.0268,476.62,12.4,1800.5
2012-10-02,2.0251,473.0,12.84,1798.5
2012-10-03,2.023,476.62,12.89,1802.5
2012-10-04,2.019,476.62,12.85,1792.28
2012-10-05,2.0306,476.62,12.69,1795.5
2012-10-08,2.0294,476.62,11.78,1793.02
2012-10-09,2.0337,476.62,11.9,1798.5
2012-10-10,2.0426,476.62,12.12,1799.5
2012-10-11,2.038,473.06,12.03,1798.5
2012-10-12,2.029,472.34,12.0,1797.5
2012-10-16,2.0339,472.65,11.85,1799.5
2012-10-17,2.0317,472.0,11.81,1799.5
2012-10-18,2.028,472.46,11.94,1796.5
2012-10-19,2.027,474.85,11.74,1798.5
2012-10-22,2.0246,477.37,11.71,1802.5
2012-10-23,2.0264,483.13,11.65,1816.0
2012-10-24,2.0258,476.62,11.65,1816.5
2012-10-25,2.025,478.75,10.86,1817.5
2012-10-26,2.0265,480.65,10.17,1826.5
2012-10-29,2.0321,482.0,10.6,1828.5
2012-10-30,2.0305,479.37,10.89,1827.76
2012-10-31,2.0299,481.02,11.2,1831.0
2012-11-01,2.03,478.81,10.57,1831.5
2012-11-02,2.074,480.82,10.47,1831.5
2012-11-06,2.032,479.3,10.9,1831.5
2012-11-07,2.0345,479.73,10.92,1811.31
2012-11-08,2.0405,477.41,10.93,1810.5
2012-11-09,2.0464,479.7,10.82,1815.5
2012-11-13,2.0584,483.8,10.95,1814.44
2012-11-14,2.0666,484.75,10.95,1820.5
2012-11-15,2.074,483.96,11.2,1814.5
2012-11-16,2.0847,484.79,11.75,1822.5
2012-11-19,2.0789,480.14,11.8,1818.5
2012-11-20,2.081,478.18,11.73,1816.5
2012-11-21,2.0984,477.94,11.77,1815.5
2012-11-22,2.1044,476.95,12.42,1817.5
2012-11-23,2.0816,478.79,12.35,1814.5
2012-11-26,2.0814,481.61,12.25,1824.5
2012-11-27,2.0838,481.26,12.2,1824.5
2012-11-28,2.0939,480.9,12.35,1823.5
2012-11-29,2.0987,479.15,12.45,1811.09
2012-11-30,2.136,480.76,12.57,1812.78
2012-12-03,2.1233,480.85,12.68,1808.37
2012-12-04,2.1199,479.67,13.41,1813.5
2012-12-05,2.0879,479.34,13.38,1811.5
2012-12-06,2.0771,477.13,13.3,1797.87
2012-12-07,2.075,476.65,13.5,1793.27
2012-12-10,2.077,474.85,13.43,1799.5
2012-12-11,2.0786,475.23,13.56,1796.59
2012-12-12,2.0719,474.34,13.7,1795.5
2012-12-13,2.0856,474.82,13.7,1793.82
2012-12-14,2.0861,473.93,13.6,1794.62
2012-12-17,2.0995,474.93,13.25,1794.62
2012-12-18,2.0889,474.42,13.3,1791.32
2012-12-19,2.0716,474.89,13.6,1791.5
2012-12-20,2.0695,474.95,13.52,1787.5
2012-12-21,2.0792,478.4,13.5,1787.5
2012-12-24,2.08,479.8,13.38,1772.5
2012-12-26,2.0492,479.18,13.47,1773.5
2012-12-27,2.0435,479.96,13.42,1772.5
2012-12-28,2.0428,479.47,13.42,1762.5
2013-01-02,2.0454,474.36,13.28,1758.5
2013-01-03,2.0457,472.42,13.4,1762.5
2013-01-04,2.0325,473.12,13.5,1768.0
2013-01-08,2.0408,472.25,13.74,1771.5
2013-01-09,2.0406,470.95,13.77,1767.5
2013-01-10,2.0288,470.78,14.14,1763.5
2013-01-11,2.0338,472.35,14.14,1760.88
2013-01-14,2.0315,473.78,14.3,1756.29
2013-01-15,2.0357,475.05,14.25,1766.7
2013-01-16,2.0423,474.97,14.73,1770.91
2013-01-17,2.0397,472.22,15.5,1763.74
2013-01-18,2.0414,471.59,15.7,1769.5
2013-01-21,2.0414,472.35,16.8,1766.33
2013-01-22,2.0428,470.78,17.26,1774.42
2013-01-23,2.0354,471.16,17.5,1779.23
2013-01-24,2.0301,470.2,16.9,1778.06
2013-01-25,2.031,472.06,17.4,1779.5
2013-01-28,1.9955,473.08,18.72,1776.74
2013-01-29,1.9857,471.68,19.53,1771.16
2013-01-30,1.9893,471.44,19.7,1777.5
2013-01-31,1.9916,471.2,20.41,1775.01
2013-02-01,1.988,471.46,20.5,1777.5
2013-02-04,1.9955,473.09,20.43,1784.66
2013-02-05,1.984,472.7,20.6,1786.32
2013-02-06,1.9913,472.69,21.18,1794.5
2013-02-07,1.9667,472.36,22.15,1789.85
2013-02-08,1.9718,472.19,22.66,1786.5
2013-02-11,1.9739,472.48,24.65,1784.5
2013-02-12,1.9739,471.67,25.17,1779.5
2013-02-13,1.9646,470.71,24.2,1779.72
2013-02-14,1.9573,470.76,27.22,1783.5
2013-02-15,1.9693,471.25,27.1,1786.5
2013-02-18,1.9633,471.85,26.95,1790.5
2013-02-19,1.9554,472.3,29.42,1791.5
2013-02-20,1.9621,472.67,29.65,1791.5
2013-02-21,1.9728,475.6,29.75,1798.5
2013-02-22,1.9726,473.7,30.25,1796.47
2013-02-25,1.9835,473.2,30.4,1809.76
2013-02-26,1.9822,473.4,31.1,1816.39
2013-02-27,1.9729,472.79,30.9,1814.5
2013-02-28,1.9775,472.88,33.38,1813.5
2013-03-01,1.98,474.57,34.5,1813.5
2013-03-04,1.9698,475.0,36.15,1814.5
2013-03-05,1.964,472.66,40.33,1809.5
2013-03-06,1.9703,472.92,41.02,1807.5
2013-03-07,1.9584,471.8,42.0,1803.5
2013-03-08,1.9439,471.98,44.18,1801.5
2013-03-11,1.9564,471.91,48.4,1801.5
2013-03-12,1.9646,471.49,44.29,1796.51
2013-03-13,1.9718,471.22,46.92,1798.5
2013-03-14,1.9717,471.06,47.17,1797.5
2013-03-15,1.9828,472.15,46.95,1798.5
2013-03-18,1.9829,471.85,51.6,1805.35
2013-03-19,1.9849,472.5,59.14,1811.5
2013-03-20,1.9898,473.2,64.49,1818.5
2013-03-21,2.0078,472.93,70.85,1819.5
2013-03-26,2.0169,472.47,78.5,1828.57
2013-04-01,2.0211,472.3,102.0,1822.5
2013-04-02,2.019,472.46,132.0,1809.8
2013-04-03,2.0248,472.39,131.79,1821.5
2013-04-04,2.0155,471.66,136.0,1827.5
2013-04-05,1.9854,470.0,142.5,1820.5
2013-04-08,1.9916,468.0,191.73,1817.5
2013-04-09,1.9813,467.23,234.25,1813.5
2013-04-10,1.9736,468.06,181.69,1819.5
