Date,Rate_BRL,Rate_CHI,Gold,Rate_COP
2003-05-30,2.9675,713.5,364.45,2856.8
2003-06-02,2.978,711.25,365.85,2846.0
2003-06-03,2.944,713.0,365.25,2848.73
2003-06-04,2.916,715.25,361.28,2841.5
2003-06-05,2.8575,716.15,368.75,2838.5
2003-06-06,2.8755,712.85,363.75,2826.6
2003-06-09,2.8625,717.05,361.85,2819.4
2003-06-10,2.869,717.6,352.15,2816.0
2003-06-11,2.8515,712.15,355.65,2827.0
2003-06-12,2.8635,709.4,353.45,2833.1
2003-06-13,2.8385,707.65,356.65,2821.4
2003-06-16,2.8725,707.65,359.15,2827.0
2003-06-17,2.8625,704.7,363.35,2830.1
2003-06-18,2.8865,707.15,357.35,2827.6
2003-06-19,2.8875,706.25,361.35,2830.0
2003-06-20,2.8875,705.5,357.38,2828.35
2003-06-23,2.86,703.75,353.0,2817.0
2003-06-24,2.8675,703.0,346.8,2810.0
2003-06-25,2.8595,704.65,347.4,2807.1
2003-06-26,2.899,697.08,344.15,2811.5
2003-06-27,2.876,699.3,345.25,2817.5
2003-06-30,2.844,700.9,346.4,2817.0
2003-07-01,2.835,698.8,350.75,2820.0
2003-07-02,2.8155,695.8,351.5,2815.5
2003-07-03,2.824,697.58,351.15,2817.4
2003-07-04,2.839,698.38,350.85,2818.5
2003-07-07,2.8825,701.1,348.25,2832.8
2003-07-08,2.871,705.1,344.45,2851.0
2003-07-09,2.86,703.6,344.55,2846.5
2003-07-10,2.891,705.3,345.45,2858.6
2003-07-11,2.891,704.3,345.2,2861.1
2003-07-14,2.854,700.55,347.3,2871.4
2003-07-15,2.8655,699.4,342.15,2886.85
2003-07-16,2.8435,699.33,343.55,2894.65
2003-07-17,2.8675,700.3,344.75,2887.8
2003-07-18,2.8875,702.8,347.25,2880.43
2003-07-21,2.878,701.72,351.75,2878.5
2003-07-22,2.883,704.3,350.75,2883.6
2003-07-23,2.9,704.4,359.65,2884.6
2003-07-24,2.8855,701.85,361.65,2892.1
2003-07-25,2.891,701.35,362.75,2890.35
2003-07-28,2.8975,699.85,365.15,2872.68
2003-07-29,2.937,704.45,361.85,2880.93
2003-07-30,2.9685,708.0,356.35,2877.7
2003-07-31,2.966,707.35,354.35,2890.77
2003-08-01,3.03,709.8,346.15,2893.85
2003-08-04,3.0675,714.65,349.45,2904.5
2003-08-05,3.0173,712.55,352.05,2894.57
2003-08-06,3.0525,711.2,351.75,2876.8
2003-08-07,2.984,703.95,352.85,2876.0
2003-08-08,2.9865,702.15,356.75,2871.9
2003-08-11,3.0025,702.65,361.85,2866.8
2003-08-12,3.0285,703.5,358.45,2868.3
2003-08-13,3.0065,704.7,362.7,2869.55
2003-08-14,3.006,704.15,365.95,2859.05
2003-08-15,2.992,704.25,363.75,2868.5
2003-08-18,2.9925,703.95,358.35,2861.5
2003-08-19,2.986,704.9,362.05,2863.5
2003-08-20,3.0025,702.8,366.25,2863.3
2003-08-21,2.999,698.3,360.75,2846.95
2003-08-22,2.9865,697.05,362.95,2842.3
2003-08-25,2.9955,696.95,361.25,2851.1
2003-08-26,2.987,699.4,364.45,2853.98
2003-08-27,2.9561,698.65,372.55,2847.0
2003-08-28,2.955,698.35,369.65,2848.0
2003-08-29,2.976,697.15,375.55,2831.5
2003-09-01,2.9865,697.35,375.55,2830.9
2003-09-02,2.963,695.5,371.95,2836.02
2003-09-03,2.961,691.15,373.85,2824.5
2003-09-04,2.9255,683.65,373.35,2816.8
2003-09-05,2.907,683.65,377.35,2829.15
2003-09-08,2.95,682.95,375.25,2814.27
2003-09-09,2.9215,683.35,382.65,2827.5
2003-09-10,2.891,675.1,380.45,2829.5
2003-09-11,2.9135,672.4,380.15,2828.2
2003-09-12,2.902,670.7,375.25,2824.7
2003-09-15,2.888,670.65,374.05,2824.5
2003-09-16,2.908,666.15,373.25,2824.0
2003-09-17,2.9072,667.15,376.75,2824.25
2003-09-18,2.901,667.25,376.35,2843.25
2003-09-19,2.902,667.25,381.85,2852.0
2003-09-22,2.8935,657.45,387.1,2867.85
2003-09-23,2.931,661.45,384.75,2867.15
2003-09-24,2.9215,655.65,388.85,2870.0
2003-09-25,2.94,663.55,385.35,2873.25
2003-09-26,2.935,664.2,380.85,2888.0
2003-09-29,2.9263,659.75,382.25,2884.0
2003-09-30,2.9,660.95,385.35,2900.8
2003-10-01,2.895,657.0,384.75,2906.9
2003-10-02,2.8875,661.45,382.85,2900.0
2003-10-03,2.886,659.0,369.55,2880.7
2003-10-06,2.8625,658.3,372.95,2866.35
2003-10-07,2.859,649.0,376.45,2885.48
2003-10-08,2.845,645.65,375.25,2887.35
2003-10-09,2.8315,643.8,370.05,2867.9
2003-10-10,2.831,646.8,373.05,2865.9
2003-10-13,2.835,642.6,374.75,2865.0
2003-10-14,2.833,645.45,375.25,2877.0
2003-10-15,2.838,645.15,372.95,2874.05
2003-10-16,2.851,646.3,371.65,2861.9
2003-10-17,2.868,647.9,371.65,2862.4
2003-10-20,2.869,645.4,373.35,2868.13
2003-10-21,2.8473,644.7,380.75,2850.9
2003-10-22,2.8608,638.75,385.85,2877.15
2003-10-23,2.862,633.45,384.25,2864.0
2003-10-24,2.87,635.3,388.55,2860.0
2003-10-27,2.8688,635.85,387.95,2880.9
2003-10-28,2.8532,637.75,382.85,2876.1
2003-10-29,2.8395,633.1,386.5,2876.55
2003-10-30,2.8482,627.95,383.55,2885.5
2003-10-31,2.8675,625.9,384.25,2879.3
2003-11-03,2.853,625.75,376.65,2877.1
2003-11-04,2.8578,625.0,379.55,2865.5
2003-11-05,2.868,629.4,381.35,2859.0
2003-11-06,2.8715,624.6,379.95,2851.9
2003-11-07,2.867,615.7,383.05,2844.5
2003-11-10,2.8883,617.7,385.95,2837.0
2003-11-11,2.9083,627.8,387.95,2837.4
2003-11-12,2.9035,625.8,394.05,2852.85
2003-11-13,2.9475,625.35,394.65,2845.75
2003-11-14,2.9425,618.5,397.55,2832.6
2003-11-17,2.9415,624.95,391.05,2838.5
2003-11-18,2.9405,631.15,398.75,2833.4
2003-11-19,2.9405,632.15,395.05,2827.15
2003-11-20,2.9387,630.1,394.45,2843.5
2003-11-21,2.9185,629.4,396.05,2830.9
2003-11-24,2.9172,621.6,391.48,2838.0
2003-11-25,2.9335,623.1,391.25,2838.6
2003-11-26,2.9465,624.9,396.65,2837.1
2003-11-27,2.9379,623.8,395.25,2834.63
2003-11-28,2.946,620.9,398.15,2833.5
2003-12-01,2.923,618.25,402.25,2825.8
2003-12-02,2.9315,612.8,403.25,2815.5
2003-12-03,2.9338,605.0,404.75,2824.0
2003-12-04,2.9447,607.25,402.75,2813.8
2003-12-05,2.937,607.75,406.35,2807.0
2003-12-08,2.9403,606.45,406.75,2812.0
2003-12-09,2.9388,605.0,408.25,2822.0
2003-12-10,2.9475,605.65,405.45,2814.1
2003-12-11,2.937,599.6,404.95,2816.6
2003-12-12,2.9345,598.25,408.85,2812.45
2003-12-15,2.9195,599.5,409.75,2797.95
2003-12-16,2.9365,600.35,407.25,2793.45
2003-12-17,2.9305,602.75,412.55,2794.7
2003-12-18,2.9345,599.0,410.75,2806.5
2003-12-19,2.9225,593.7,409.35,2813.2
2003-12-22,2.9195,596.2,410.05,2807.5
2003-12-23,2.9095,595.7,410.75,2804.9
2003-12-24,2.909,594.3,412.05,2796.8
2003-12-25,2.908,594.3,412.95,2796.8
2003-12-26,2.8985,595.65,412.25,2780.9
2003-12-29,2.867,597.4,414.58,2775.15
2003-12-30,2.9069,592.6,416.25,2778.95
2003-12-31,2.8915,592.75,415.45,2780.0
2004-01-01,2.8915,592.8,415.85,2780.0
2004-01-02,2.879,585.4,415.85,2778.6
2004-01-05,2.8503,572.55,423.65,2771.5
2004-01-06,2.864,564.9,422.35,2763.5
2004-01-07,2.855,568.93,420.55,2762.4
2004-01-08,2.847,564.6,423.88,2749.75
2004-01-09,2.833,558.0,426.38,2767.5
2004-01-12,2.782,562.25,424.45,2770.0
2004-01-13,2.815,567.25,424.15,2750.0
2004-01-14,2.8144,570.6,419.95,2738.85
2004-01-15,2.8145,574.65,408.88,2736.65
2004-01-16,2.829,575.7,406.75,2735.9
2004-01-19,2.838,570.15,407.25,2739.0
2004-01-20,2.8375,566.45,412.85,2735.0
2004-01-21,2.84,566.5,410.55,2740.0
2004-01-22,2.8378,569.65,409.35,2749.55
2004-01-23,2.841,574.7,408.08,2763.0
2004-01-26,2.85,580.25,404.05,2749.75
2004-01-27,2.8675,576.65,410.35,2729.0
2004-01-28,2.9075,587.75,410.35,2744.0
2004-01-29,2.931,600.05,399.35,2751.1
2004-01-30,2.9345,584.25,402.45,2739.0
2004-02-02,2.9305,580.6,398.35,2742.5
2004-02-03,2.9205,581.55,399.65,2750.9
2004-02-04,2.928,589.1,400.75,2749.0
2004-02-05,2.9305,595.25,396.95,2754.5
2004-02-06,2.932,590.75,403.35,2757.0
2004-02-09,2.9255,586.75,406.75,2740.48
2004-02-10,2.9195,582.5,406.35,2733.5
2004-02-11,2.9005,581.75,411.15,2739.0
2004-02-12,2.902,575.15,411.85,2738.45
2004-02-13,2.9045,578.1,410.15,2724.0
2004-02-16,2.9125,577.0,411.65,2719.02
2004-02-17,2.9176,572.0,415.55,2706.5
2004-02-18,2.9495,575.75,410.95,2689.5
2004-02-19,2.9645,578.65,409.98,2703.75
2004-02-20,2.9613,586.5,397.55,2692.0
2004-02-23,2.9605,589.75,398.65,2660.25
2004-02-24,2.96,585.7,403.85,2660.0
2004-02-25,2.9395,589.0,396.05,2672.0
2004-02-26,2.9215,594.95,395.05,2702.0
2004-02-27,2.9059,591.2,396.15,2680.35
2004-03-01,2.8985,585.65,399.55,2654.4
2004-03-02,2.886,596.6,393.05,2662.15
2004-03-03,2.8785,603.45,393.35,2666.0
2004-03-04,2.8891,598.75,393.05,2683.0
2004-03-05,2.868,592.8,401.25,2670.0
2004-03-08,2.879,591.3,401.45,2679.75
2004-03-09,2.8875,596.15,402.75,2681.4
2004-03-10,2.913,601.15,400.15,2684.4
2004-03-11,2.9205,598.6,402.93,2682.75
2004-03-12,2.9025,602.5,395.25,2669.5
2004-03-15,2.903,607.25,399.48,2656.7
2004-03-16,2.899,605.65,402.25,2647.5
2004-03-17,2.9095,609.35,407.35,2665.05
2004-03-18,2.9045,606.15,411.35,2664.0
2004-03-19,2.9015,607.15,412.35,2671.0
2004-03-22,2.907,609.5,417.25,2673.0
2004-03-23,2.9205,612.65,419.75,2663.4
2004-03-24,2.933,614.35,415.55,2672.85
2004-03-25,2.944,617.25,416.25,2673.5
2004-03-26,2.9395,617.75,422.35,2676.5
2004-03-29,2.9367,622.15,417.85,2681.6
2004-03-30,2.9073,619.8,420.85,2674.5
2004-03-31,2.8953,612.4,426.45,2679.55
2004-04-01,2.8895,611.5,425.9,2663.0
2004-04-02,2.894,606.8,420.65,2662.75
2004-04-05,2.8755,602.75,415.65,2668.1
2004-04-06,2.8795,605.65,419.45,2663.1
2004-04-07,2.8775,603.5,423.05,2656.15
2004-04-08,2.885,600.55,420.05,2656.5
2004-04-09,2.8855,600.55,420.05,2656.5
2004-04-12,2.8813,600.2,418.65,2646.1
2004-04-13,2.892,598.4,406.65,2642.5
2004-04-14,2.8861,605.25,400.55,2624.5
2004-04-15,2.9195,603.85,399.35,2616.5
2004-04-16,2.913,601.65,400.55,2622.1
2004-04-19,2.907,595.15,401.05,2622.5
2004-04-20,2.9283,602.0,394.85,2627.4
2004-04-21,2.928,611.95,390.05,2625.0
2004-04-22,2.923,611.85,392.95,2620.75
2004-04-23,2.911,613.2,395.05,2620.5
2004-04-26,2.9095,611.55,396.35,2615.7
2004-04-27,2.9175,616.35,398.75,2626.0
2004-04-28,2.9625,624.25,385.65,2648.0
2004-04-29,2.963,626.95,387.85,2653.4
2004-04-30,2.933,622.8,386.75,2657.8
2004-05-03,2.9755,623.3,387.15,2679.25
2004-05-04,2.9733,623.0,392.65,2660.2
2004-05-05,2.9535,622.75,393.25,2670.5
2004-05-06,2.9963,630.6,387.75,2686.0
2004-05-07,3.0615,637.8,378.75,2716.95
2004-05-10,3.141,642.8,378.75,2736.1
2004-05-11,3.0735,635.25,377.85,2728.5
2004-05-12,3.142,644.73,378.13,2734.7
2004-05-13,3.134,643.0,374.85,2745.25
2004-05-14,3.09,638.0,376.65,2698.5
2004-05-17,3.1218,642.5,379.15,2720.8
2004-05-18,3.13,640.5,377.15,2735.95
2004-05-19,3.1345,640.0,382.45,2740.0
2004-05-20,3.2118,645.5,379.65,2768.25
2004-05-21,3.194,642.1,384.35,2774.7
2004-05-24,3.1743,640.0,385.55,2768.0
2004-05-25,3.137,637.05,388.65,2754.93
2004-05-26,3.1815,639.38,388.75,2767.45
2004-05-27,3.1195,631.2,394.75,2728.75
2004-05-28,3.089,632.0,393.35,2717.75
2004-05-31,3.189,639.5,395.55,2738.5
2004-06-01,3.1455,642.3,394.65,2735.5
2004-06-02,3.1313,641.3,391.55,2725.3
2004-06-03,3.158,642.5,388.35,2722.7
2004-06-04,3.1283,644.7,389.95,2715.9
2004-06-07,3.111,639.6,393.75,2707.25
2004-06-08,3.111,641.2,391.35,2710.25
2004-06-09,3.1248,644.0,384.65,2729.5
2004-06-10,3.1095,650.3,386.05,2734.2
2004-06-11,3.142,649.0,384.55,2737.0
2004-06-14,3.1665,649.18,383.55,2738.5
2004-06-15,3.1309,646.4,389.05,2729.25
2004-06-16,3.1314,649.5,384.65,2714.7
2004-06-17,3.1397,647.75,388.88,2711.5
2004-06-18,3.1395,647.5,394.85,2707.75
2004-06-21,3.133,645.0,393.85,2709.8
2004-06-22,3.133,642.7,394.95,2713.75
2004-06-23,3.1093,639.15,395.75,2708.9
2004-06-24,3.0983,635.0,402.15,2698.75
2004-06-25,3.1103,634.1,401.55,2693.9
2004-06-28,3.125,633.33,400.88,2699.25
2004-06-29,3.11,637.45,392.55,2699.48
2004-06-30,3.085,636.0,394.25,2693.2
2004-07-01,3.075,632.0,395.95,2680.2
2004-07-02,3.0385,630.28,397.95,2675.0
2004-07-05,3.023,629.0,398.25,2669.7
2004-07-06,3.0535,634.53,392.75,2673.5
2004-07-07,3.043,631.05,402.45,2677.0
2004-07-08,3.058,634.5,407.95,2675.0
2004-07-09,3.041,635.0,407.65,2667.3
2004-07-12,3.035,633.5,407.95,2674.0
2004-07-13,3.042,634.15,401.65,2671.0
2004-07-14,3.0276,631.0,405.45,2654.5
2004-07-15,3.02,625.75,404.05,2641.0
2004-07-16,3.0,622.3,406.65,2631.1
2004-07-19,2.9967,622.0,405.65,2632.5
2004-07-20,3.0003,622.7,400.15,2635.0
2004-07-21,3.0283,627.75,396.75,2621.95
2004-07-22,3.041,628.35,395.05,2624.5
2004-07-23,3.056,634.75,390.15,2627.25
2004-07-26,3.075,641.95,388.95,2646.83
2004-07-27,3.0583,643.6,387.25,2644.65
2004-07-28,3.0428,640.75,387.85,2624.25
2004-07-29,3.036,638.25,387.55,2616.75
2004-07-30,3.0365,641.8,391.05,2611.9
2004-08-02,3.05,644.25,392.15,2605.1
2004-08-03,3.0498,642.5,394.05,2605.73
2004-08-04,3.0609,643.15,391.65,2610.5
2004-08-05,3.0783,640.6,392.85,2616.75
2004-08-06,3.0315,641.15,399.75,2599.85
2004-08-09,3.0415,638.5,400.25,2595.7
2004-08-10,3.028,639.0,398.65,2601.48
2004-08-11,3.036,640.5,395.45,2608.65
2004-08-12,3.0385,640.6,393.75,2614.0
2004-08-13,3.021,639.65,398.95,2612.3
2004-08-16,3.004,637.85,402.25,2614.0
2004-08-17,3.0009,635.4,405.05,2609.7
2004-08-18,2.98,634.0,404.55,2610.0
2004-08-19,2.9855,631.7,406.65,2609.05
2004-08-20,2.966,631.55,412.75,2596.75
2004-08-23,2.9676,627.5,409.95,2595.3
2004-08-24,2.9565,625.0,403.15,2590.75
2004-08-25,2.9547,627.08,406.55,2568.13
2004-08-26,2.956,627.55,406.55,2566.5
2004-08-27,2.954,626.8,403.25,2575.8
2004-08-30,2.9426,627.2,408.05,2540.5
2004-08-31,2.927,626.75,409.85,2538.5
2004-09-01,2.9351,627.2,408.85,2542.5
2004-09-02,2.939,624.9,406.35,2561.5
2004-09-03,2.927,621.8,401.05,2556.0
2004-09-06,2.91,621.2,402.55,2556.23
2004-09-07,2.9,623.15,397.75,2543.0
2004-09-08,2.9,620.75,399.65,2531.0
2004-09-09,2.8978,619.5,398.95,2525.55
2004-09-10,2.9035,617.1,402.75,2531.4
2004-09-13,2.9095,615.45,403.95,2521.0
2004-09-14,2.906,614.7,405.43,2525.6
2004-09-15,2.903,615.05,405.15,2533.5
2004-09-16,2.885,609.8,404.53,2524.5
2004-09-17,2.8665,610.25,405.65,2543.13
2004-09-20,2.8734,611.55,405.05,2541.4
2004-09-21,2.8649,612.85,409.25,2562.0
2004-09-22,2.8843,616.05,407.35,2558.63
2004-09-23,2.8783,613.35,410.13,2583.28
2004-09-24,2.8705,613.4,407.83,2593.75
2004-09-27,2.873,607.05,408.63,2597.8
2004-09-28,2.867,605.25,412.25,2597.5
2004-09-29,2.8505,607.25,412.95,2596.75
2004-09-30,2.8608,610.75,418.25,2618.9
2004-10-01,2.839,604.45,419.47,2630.0
2004-10-04,2.825,601.0,414.05,2617.5
2004-10-05,2.829,598.25,418.75,2600.9
2004-10-06,2.8358,602.2,417.88,2597.18
2004-10-07,2.85,602.5,417.65,2600.03
2004-10-08,2.8325,595.75,422.78,2590.5
2004-10-11,2.819,595.25,422.05,2560.3
2004-10-12,2.8235,598.2,415.25,2555.0
2004-10-13,2.8425,607.0,416.25,2538.8
2004-10-14,2.8686,609.0,417.75,2560.6
2004-10-15,2.8565,608.8,418.8,2563.25
2004-10-18,2.863,609.55,416.25,2562.5
2004-10-19,2.8714,608.6,419.85,2548.56
2004-10-20,2.8748,617.45,424.13,2560.05
2004-10-21,2.8553,609.75,423.75,2556.1
2004-10-22,2.871,608.75,424.23,2558.08
2004-10-25,2.88,611.1,428.45,2563.9
2004-10-26,2.8628,611.9,426.85,2581.2
2004-10-27,2.8615,610.4,424.25,2584.98
2004-10-28,2.8619,615.05,424.35,2587.2
2004-10-29,2.857,613.75,428.55,2568.5
2004-11-01,2.8536,611.25,427.55,2566.5
2004-11-02,2.8535,608.25,421.55,2567.6
2004-11-03,2.8285,603.75,426.85,2559.6
2004-11-04,2.8175,601.2,429.55,2551.4
2004-11-05,2.8195,599.5,433.55,2540.0
2004-11-08,2.837,604.65,431.95,2548.0
2004-11-09,2.8285,603.7,435.15,2541.5
2004-11-10,2.8252,601.5,434.55,2546.0
2004-11-11,2.818,600.8,434.88,2542.1
2004-11-12,2.7905,594.6,437.85,2537.75
2004-11-15,2.7925,592.2,436.75,2536.5
2004-11-16,2.787,592.5,439.45,2528.5
2004-11-17,2.7595,587.75,444.65,2520.8
2004-11-18,2.7725,592.68,442.95,2517.5
2004-11-19,2.7835,591.45,447.05,2521.4
2004-11-22,2.755,595.0,448.94,2516.0
2004-11-23,2.742,590.15,447.05,2505.6
2004-11-24,2.7545,588.35,449.55,2505.2
2004-11-25,2.745,587.25,451.69,2495.23
2004-11-26,2.737,585.75,451.95,2476.0
2004-11-29,2.748,589.05,453.95,2480.5
2004-11-30,2.72,589.0,450.95,2479.75
2004-12-01,2.71,582.5,454.75,2469.0
2004-12-02,2.732,586.05,449.25,2492.8
2004-12-03,2.7085,579.65,455.9,2469.6
2004-12-06,2.7177,581.63,452.25,2455.25
2004-12-07,2.756,583.65,450.9,2458.08
2004-12-08,2.759,583.15,440.6,2455.6
2004-12-09,2.7791,592.0,437.3,2454.5
2004-12-10,2.7743,592.55,434.2,2441.25
2004-12-13,2.757,583.9,438.85,2399.1
2004-12-14,2.7655,583.25,435.6,2383.95
2004-12-15,2.7255,574.6,440.6,2385.53
2004-12-16,2.741,580.25,437.2,2362.0
2004-12-17,2.712,573.55,441.5,2356.55
2004-12-20,2.6775,563.4,442.99,2311.0
2004-12-21,2.6995,568.0,441.6,2334.0
2004-12-22,2.7055,567.0,439.7,2374.0
2004-12-23,2.7013,563.0,442.25,2407.48
2004-12-24,2.691,561.5,442.65,2385.0
2004-12-27,2.6875,560.05,444.35,2398.8
2004-12-28,2.6891,560.55,443.75,2420.0
2004-12-29,2.666,559.45,436.46,2397.5
2004-12-30,2.6531,559.2,438.0,2354.75
2004-12-31,2.656,555.75,438.45,2354.75
2005-01-03,2.6759,562.55,429.55,2339.0
2005-01-04,2.719,571.5,427.55,2312.5
2005-01-05,2.714,564.25,426.55,2365.5
2005-01-06,2.7218,569.75,421.4,2372.75
2005-01-07,2.712,570.5,419.05,2373.0
2005-01-10,2.7035,567.15,419.63,2380.5
2005-01-11,2.7213,568.5,421.65,2375.25
2005-01-12,2.7065,565.25,426.15,2335.5
2005-01-13,2.704,568.25,425.2,2333.75
2005-01-14,2.7015,573.0,423.15,2359.75
2005-01-17,2.701,576.6,422.13,2381.75
2005-01-18,2.7195,582.0,423.05,2364.0
2005-01-19,2.71,584.0,423.15,2375.0
2005-01-20,2.7165,585.25,422.35,2376.75
2005-01-21,2.6869,577.25,427.25,2374.75
2005-01-24,2.6792,580.98,427.35,2364.75
2005-01-25,2.6815,588.85,422.2,2376.25
2005-01-26,2.6645,584.25,426.8,2377.25
2005-01-27,2.67,585.95,426.2,2368.75
2005-01-28,2.645,587.5,427.0,2373.75
2005-01-31,2.6088,581.5,422.6,2365.5
2005-02-01,2.61,582.45,421.13,2363.28
2005-02-02,2.6025,580.5,421.97,2365.5
2005-02-03,2.6018,576.5,417.2,2364.25
2005-02-04,2.613,576.25,414.7,2362.5
2005-02-07,2.6123,576.75,413.4,2363.25
2005-02-08,2.6315,581.5,412.7,2362.55
2005-02-09,2.6025,578.03,413.35,2349.3
2005-02-10,2.618,573.25,417.8,2343.6
2005-02-11,2.6045,572.88,420.9,2347.0
2005-02-14,2.579,567.0,425.75,2335.75
2005-02-15,2.5855,567.75,425.75,2329.9
2005-02-16,2.578,568.3,425.2,2333.0
2005-02-17,2.5665,567.0,427.18,2318.3
2005-02-18,2.5757,567.25,427.42,2319.5
2005-02-21,2.5845,565.25,427.45,2312.75
2005-02-22,2.6005,565.25,435.85,2312.5
2005-02-23,2.5945,568.38,434.55,2305.0
2005-02-24,2.6359,576.0,433.75,2317.25
2005-02-25,2.6183,574.8,435.25,2323.5
2005-02-28,2.5875,574.75,435.65,2328.5
2005-03-01,2.6275,584.0,432.6,2325.0
2005-03-02,2.639,588.5,432.95,2327.3
2005-03-03,2.681,591.75,429.65,2341.5
2005-03-04,2.656,584.25,434.3,2333.2
2005-03-07,2.6823,585.15,434.55,2319.5
2005-03-08,2.697,586.75,440.55,2329.0
2005-03-09,2.717,587.25,440.6,2340.25
2005-03-10,2.713,586.5,442.13,2338.3
2005-03-11,2.7168,584.25,444.95,2338.75
2005-03-14,2.7425,590.25,440.98,2353.8
2005-03-15,2.764,593.25,440.7,2385.0
2005-03-16,2.7623,591.25,443.16,2384.0
2005-03-17,2.7208,586.75,438.8,2376.0
2005-03-18,2.7145,585.75,439.35,2367.25
2005-03-21,2.725,586.47,431.2,2370.1
2005-03-22,2.7406,587.4,427.12,2367.0
2005-03-23,2.7489,589.0,425.35,2385.0
2005-03-24,2.7395,588.45,425.05,2385.0
2005-03-25,2.7395,588.45,424.88,2385.0
2005-03-28,2.7255,587.75,426.2,2401.55
2005-03-29,2.7,587.25,426.1,2400.5
2005-03-30,2.6755,586.75,426.35,2367.0
2005-03-31,2.679,586.1,428.35,2374.0
2005-04-01,2.6588,586.25,426.25,2371.0
2005-04-04,2.641,588.1,424.25,2374.0
2005-04-05,2.6297,587.75,425.35,2372.75
2005-04-06,2.6015,585.0,426.7,2361.5
2005-04-07,2.5931,580.25,425.9,2356.0
2005-04-08,2.585,575.3,427.1,2346.23
2005-04-11,2.5865,573.25,428.0,2333.0
2005-04-12,2.5668,574.25,428.2,2340.5
2005-04-13,2.561,573.5,428.9,2334.45
2005-04-14,2.5899,578.75,424.0,2354.5
2005-04-15,2.6148,583.0,424.9,2362.0
2005-04-18,2.607,583.78,427.35,2365.0
2005-04-19,2.5695,579.25,434.0,2349.0
2005-04-20,2.5636,580.25,434.6,2343.4
2005-04-21,2.55,579.5,432.57,2335.0
2005-04-22,2.5375,576.45,434.6,2345.25
2005-04-25,2.5243,577.05,434.7,2337.0
2005-04-26,2.536,580.55,437.1,2340.8
2005-04-27,2.5146,580.75,432.47,2338.1
2005-04-28,2.5425,586.0,431.4,2348.1
2005-04-29,2.528,582.38,434.4,2348.4
2005-05-02,2.5105,579.05,429.8,2349.25
2005-05-03,2.4887,578.0,427.9,2345.0
2005-05-04,2.4639,575.0,429.8,2336.5
2005-05-05,2.4625,573.25,430.4,2342.5
2005-05-06,2.457,573.4,426.2,2339.0
2005-05-09,2.4505,572.0,426.1,2337.0
2005-05-10,2.469,574.4,426.6,2339.0
2005-05-11,2.453,575.55,427.4,2338.5
2005-05-12,2.4713,575.6,422.4,2348.1
2005-05-13,2.4735,578.5,420.4,2347.6
2005-05-16,2.4755,578.35,419.75,2343.0
2005-05-17,2.4808,583.0,418.75,2341.1
2005-05-18,2.457,579.0,421.75,2340.0
2005-05-19,2.4408,580.7,420.6,2335.0
2005-05-20,2.4417,583.25,417.65,2336.0
2005-05-23,2.4259,582.75,417.55,2324.7
2005-05-24,2.4276,580.5,418.35,2330.0
2005-05-25,2.4088,579.95,419.55,2330.7
2005-05-26,2.4088,582.25,417.8,2329.95
2005-05-27,2.385,579.75,420.45,2325.7
2005-05-30,2.3678,580.05,418.55,2337.5
2005-05-31,2.4076,583.5,417.25,2338.0
2005-06-01,2.457,589.0,415.4,2338.5
2005-06-02,2.416,587.5,421.8,2336.0
2005-06-03,2.4255,590.0,422.45,2335.0
2005-06-06,2.4505,593.5,425.95,2335.0
2005-06-07,2.4565,590.5,424.75,2330.5
2005-06-08,2.462,591.5,423.15,2357.0
2005-06-09,2.4961,590.95,423.7,2357.5
2005-06-10,2.4733,592.45,427.05,2340.61
2005-06-13,2.444,589.7,428.9,2343.0
2005-06-14,2.4343,589.0,426.85,2330.15
2005-06-15,2.4233,586.25,428.9,2332.1
2005-06-16,2.4051,583.75,435.65,2324.5
2005-06-17,2.383,581.75,437.65,2323.0
2005-06-20,2.389,580.75,437.9,2313.4
2005-06-21,2.371,579.55,438.6,2314.28
2005-06-22,2.3851,577.25,438.15,2319.7
2005-06-23,2.4047,580.75,441.3,2319.95
2005-06-24,2.379,580.25,439.95,2323.0
2005-06-27,2.3751,580.25,439.8,2324.9
2005-06-28,2.3696,580.15,435.55,2330.65
2005-06-29,2.3525,579.35,437.25,2327.0
2005-06-30,2.3325,577.75,435.5,2327.25
2005-07-01,2.3565,579.5,427.4,2327.3
2005-07-04,2.3665,581.65,427.9,2339.6
2005-07-05,2.3773,581.95,423.6,2339.6
2005-07-06,2.3939,585.0,423.76,2335.77
2005-07-07,2.3773,585.25,424.2,2332.5
2005-07-08,2.3749,585.0,423.1,2330.5
2005-07-11,2.3405,582.65,425.9,2323.8
2005-07-12,2.3395,579.4,426.95,2327.9
2005-07-13,2.3556,580.65,424.1,2328.0
2005-07-14,2.336,578.65,419.6,2331.0
2005-07-15,2.3395,577.15,421.55,2333.0
2005-07-18,2.3352,570.9,421.05,2316.6
2005-07-19,2.343,572.5,420.1,2312.25
2005-07-20,2.3394,570.9,423.15,2312.3
2005-07-21,2.357,566.9,425.6,2314.0
2005-07-22,2.3963,567.5,425.0,2314.5
2005-07-25,2.487,566.9,425.85,2314.5
2005-07-26,2.431,564.65,423.5,2317.0
2005-07-27,2.4405,563.55,425.5,2312.5
2005-07-28,2.4081,563.05,428.0,2313.25
2005-07-29,2.3787,560.15,429.8,2308.0
2005-08-01,2.3693,561.3,432.2,2309.0
2005-08-02,2.339,561.45,432.3,2307.5
