Date,Rate_BRL,Rate_CHI,Rate_COP
2004-07-29,3.036,638.25,2616.75
2004-07-30,3.0365,641.8,2611.9
2004-08-02,3.05,644.25,2605.1
2004-08-03,3.0498,642.5,2605.73
2004-08-04,3.0609,643.15,2610.5
2004-08-05,3.0783,640.6,2616.75
2004-08-06,3.0315,641.15,2599.85
2004-08-09,3.0415,638.5,2595.7
2004-08-10,3.028,639.0,2601.48
2004-08-11,3.036,640.5,2608.65
2004-08-12,3.0385,640.6,2614.0
2004-08-13,3.021,639.65,2612.3
2004-08-16,3.004,637.85,2614.0
2004-08-17,3.0009,635.4,2609.7
2004-08-18,2.98,634.0,2610.0
2004-08-19,2.9855,631.7,2609.05
2004-08-20,2.966,631.55,2596.75
2004-08-23,2.9676,627.5,2595.3
2004-08-24,2.9565,625.0,2590.75
2004-08-25,2.9547,627.08,2568.13
2004-08-26,2.956,627.55,2566.5
2004-08-27,2.954,626.8,2575.8
2004-08-30,2.9426,627.2,2540.5
2004-08-31,2.927,626.75,2538.5
2004-09-01,2.9351,627.2,2542.5
2004-09-02,2.939,624.9,2561.5
2004-09-03,2.927,621.8,2556.0
2004-09-06,2.91,621.2,2556.23
2004-09-07,2.9,623.15,2543.0
2004-09-08,2.9,620.75,2531.0
2004-09-09,2.8978,619.5,2525.55
2004-09-10,2.9035,617.1,2531.4
2004-09-13,2.9095,615.45,2521.0
2004-09-14,2.906,614.7,2525.6
2004-09-15,2.903,615.05,2533.5
2004-09-16,2.885,609.8,2524.5
2004-09-17,2.8665,610.25,2543.13
2004-09-20,2.8734,611.55,2541.4
2004-09-21,2.8649,612.85,2562.0
2004-09-22,2.8843,616.05,2558.63
2004-09-23,2.8783,613.35,2583.28
2004-09-24,2.8705,613.4,2593.75
2004-09-27,2.873,607.05,2597.8
2004-09-28,2.867,605.25,2597.5
2004-09-29,2.8505,607.25,2596.75
2004-09-30,2.8608,610.75,2618.9
2004-10-01,2.839,604.45,2630.0
2004-10-04,2.825,601.0,2617.5
2004-10-05,2.829,598.25,2600.9
2004-10-06,2.8358,602.2,2597.18
2004-10-07,2.85,602.5,2600.03
2004-10-08,2.8325,595.75,2590.5
2004-10-11,2.819,595.25,2560.3
2004-10-12,2.8235,598.2,2555.0
2004-10-13,2.8425,607.0,2538.8
2004-10-14,2.8686,609.0,2560.6
2004-10-15,2.8565,608.8,2563.25
2004-10-18,2.863,609.55,2562.5
2004-10-19,2.8714,608.6,2548.56
2004-10-20,2.8748,617.45,2560.05
2004-10-21,2.8553,609.75,2556.1
2004-10-22,2.871,608.75,2558.08
2004-10-25,2.88,611.1,2563.9
2004-10-26,2.8628,611.9,2581.2
2004-10-27,2.8615,610.4,2584.98
2004-10-28,2.8619,615.05,2587.2
2004-10-29,2.857,613.75,2568.5
2004-11-01,2.8536,611.25,2566.5
2004-11-02,2.8535,608.25,2567.6
2004-11-03,2.8285,603.75,2559.6
2004-11-04,2.8175,601.2,2551.4
2004-11-05,2.8195,599.5,2540.0
2004-11-08,2.837,604.65,2548.0
2004-11-09,2.8285,603.7,2541.5
2004-11-10,2.8252,601.5,2546.0
2004-11-11,2.818,600.8,2542.1
2004-11-12,2.7905,594.6,2537.75
2004-11-15,2.7925,592.2,2536.5
2004-11-16,2.787,592.5,2528.5
2004-11-17,2.7595,587.75,2520.8
2004-11-18,2.7725,592.68,2517.5
2004-11-19,2.7835,591.45,2521.4
2004-11-22,2.755,595.0,2516.0
2004-11-23,2.742,590.15,2505.6
2004-11-24,2.7545,588.35,2505.2
2004-11-25,2.745,587.25,2495.23
2004-11-26,2.737,585.75,2476.0
2004-11-29,2.748,589.05,2480.5
2004-11-30,2.72,589.0,2479.75
2004-12-01,2.71,582.5,2469.0
2004-12-02,2.732,586.05,2492.8
2004-12-03,2.7085,579.65,2469.6
2004-12-06,2.7177,581.63,2455.25
2004-12-07,2.756,583.65,2458.08
2004-12-08,2.759,583.15,2455.6
2004-12-09,2.7791,592.0,2454.5
2004-12-10,2.7743,592.55,2441.25
2004-12-13,2.757,583.9,2399.1
2004-12-14,2.7655,583.25,2383.95
2004-12-15,2.7255,574.6,2385.53
2004-12-16,2.741,580.25,2362.0
2004-12-17,2.712,573.55,2356.55
2004-12-20,2.6775,563.4,2311.0
2004-12-21,2.6995,568.0,2334.0
2004-12-22,2.7055,567.0,2374.0
2004-12-23,2.7013,563.0,2407.48
2004-12-24,2.691,561.5,2385.0
2004-12-27,2.6875,560.05,2398.8
2004-12-28,2.6891,560.55,2420.0
2004-12-29,2.666,559.45,2397.5
2004-12-30,2.6531,559.2,2354.75
2004-12-31,2.656,555.75,2354.75
2005-01-03,2.6759,562.55,2339.0
2005-01-04,2.719,571.5,2312.5
2005-01-05,2.714,564.25,2365.5
2005-01-06,2.7218,569.75,2372.75
2005-01-07,2.712,570.5,2373.0
2005-01-10,2.7035,567.15,2380.5
2005-01-11,2.7213,568.5,2375.25
2005-01-12,2.7065,565.25,2335.5
2005-01-13,2.704,568.25,2333.75
2005-01-14,2.7015,573.0,2359.75
2005-01-17,2.701,576.6,2381.75
2005-01-18,2.7195,582.0,2364.0
2005-01-19,2.71,584.0,2375.0
2005-01-20,2.7165,585.25,2376.75
2005-01-21,2.6869,577.25,2374.75
2005-01-24,2.6792,580.98,2364.75
2005-01-25,2.6815,588.85,2376.25
2005-01-26,2.6645,584.25,2377.25
2005-01-27,2.67,585.95,2368.75
2005-01-28,2.645,587.5,2373.75
2005-01-31,2.6088,581.5,2365.5
2005-02-01,2.61,582.45,2363.28
2005-02-02,2.6025,580.5,2365.5
2005-02-03,2.6018,576.5,2364.25
2005-02-04,2.613,576.25,2362.5
2005-02-07,2.6123,576.75,2363.25
2005-02-08,2.6315,581.5,2362.55
2005-02-09,2.6025,578.03,2349.3
2005-02-10,2.618,573.25,2343.6
2005-02-11,2.6045,572.88,2347.0
2005-02-14,2.579,567.0,2335.75
2005-02-15,2.5855,567.75,2329.9
2005-02-16,2.578,568.3,2333.0
2005-02-17,2.5665,567.0,2318.3
2005-02-18,2.5757,567.25,2319.5
2005-02-21,2.5845,565.25,2312.75
2005-02-22,2.6005,565.25,2312.5
2005-02-23,2.5945,568.38,2305.0
2005-02-24,2.6359,576.0,2317.25
2005-02-25,2.6183,574.8,2323.5
2005-02-28,2.5875,574.75,2328.5
2005-03-01,2.6275,584.0,2325.0
2005-03-02,2.639,588.5,2327.3
2005-03-03,2.681,591.75,2341.5
2005-03-04,2.656,584.25,2333.2
2005-03-07,2.6823,585.15,2319.5
2005-03-08,2.697,586.75,2329.0
2005-03-09,2.717,587.25,2340.25
2005-03-10,2.713,586.5,2338.3
2005-03-11,2.7168,584.25,2338.75
2005-03-14,2.7425,590.25,2353.8
2005-03-15,2.764,593.25,2385.0
2005-03-16,2.7623,591.25,2384.0
2005-03-17,2.7208,586.75,2376.0
2005-03-18,2.7145,585.75,2367.25
2005-03-21,2.725,586.47,2370.1
2005-03-22,2.7406,587.4,2367.0
2005-03-23,2.7489,589.0,2385.0
2005-03-24,2.7395,588.45,2385.0
2005-03-25,2.7395,588.45,2385.0
2005-03-28,2.7255,587.75,2401.55
2005-03-29,2.7,587.25,2400.5
2005-03-30,2.6755,586.75,2367.0
2005-03-31,2.679,586.1,2374.0
2005-04-01,2.6588,586.25,2371.0
2005-04-04,2.641,588.1,2374.0
2005-04-05,2.6297,587.75,2372.75
2005-04-06,2.6015,585.0,2361.5
2005-04-07,2.5931,580.25,2356.0
2005-04-08,2.585,575.3,2346.23
2005-04-11,2.5865,573.25,2333.0
2005-04-12,2.5668,574.25,2340.5
2005-04-13,2.561,573.5,2334.45
2005-04-14,2.5899,578.75,2354.5
2005-04-15,2.6148,583.0,2362.0
2005-04-18,2.607,583.78,2365.0
2005-04-19,2.5695,579.25,2349.0
2005-04-20,2.5636,580.25,2343.4
2005-04-21,2.55,579.5,2335.0
2005-04-22,2.5375,576.45,2345.25
2005-04-25,2.5243,577.05,2337.0
2005-04-26,2.536,580.55,2340.8
2005-04-27,2.5146,580.75,2338.1
2005-04-28,2.5425,586.0,2348.1
2005-04-29,2.528,582.38,2348.4
2005-05-02,2.5105,579.05,2349.25
2005-05-03,2.4887,578.0,2345.0
2005-05-04,2.4639,575.0,2336.5
2005-05-05,2.4625,573.25,2342.5
2005-05-06,2.457,573.4,2339.0
2005-05-09,2.4505,572.0,2337.0
2005-05-10,2.469,574.4,2339.0
2005-05-11,2.453,575.55,2338.5
2005-05-12,2.4713,575.6,2348.1
2005-05-13,2.4735,578.5,2347.6
2005-05-16,2.4755,578.35,2343.0
2005-05-17,2.4808,583.0,2341.1
2005-05-18,2.457,579.0,2340.0
2005-05-19,2.4408,580.7,2335.0
2005-05-20,2.4417,583.25,2336.0
2005-05-23,2.4259,582.75,2324.7
2005-05-24,2.4276,580.5,2330.0
2005-05-25,2.4088,579.95,2330.7
2005-05-26,2.4088,582.25,2329.95
2005-05-27,2.385,579.75,2325.7
2005-05-30,2.3678,580.05,2337.5
2005-05-31,2.4076,583.5,2338.0
2005-06-01,2.457,589.0,2338.5
2005-06-02,2.416,587.5,2336.0
2005-06-03,2.4255,590.0,2335.0
2005-06-06,2.4505,593.5,2335.0
2005-06-07,2.4565,590.5,2330.5
2005-06-08,2.462,591.5,2357.0
2005-06-09,2.4961,590.95,2357.5
2005-06-10,2.4733,592.45,2340.61
2005-06-13,2.444,589.7,2343.0
2005-06-14,2.4343,589.0,2330.15
2005-06-15,2.4233,586.25,2332.1
2005-06-16,2.4051,583.75,2324.5
2005-06-17,2.383,581.75,2323.0
2005-06-20,2.389,580.75,2313.4
2005-06-21,2.371,579.55,2314.28
2005-06-22,2.3851,577.25,2319.7
2005-06-23,2.4047,580.75,2319.95
2005-06-24,2.379,580.25,2323.0
2005-06-27,2.3751,580.25,2324.9
2005-06-28,2.3696,580.15,2330.65
2005-06-29,2.3525,579.35,2327.0
2005-06-30,2.3325,577.75,2327.25
2005-07-01,2.3565,579.5,2327.3
2005-07-04,2.3665,581.65,2339.6
2005-07-05,2.3773,581.95,2339.6
2005-07-06,2.3939,585.0,2335.77
2005-07-07,2.3773,585.25,2332.5
2005-07-08,2.3749,585.0,2330.5
2005-07-11,2.3405,582.65,2323.8
2005-07-12,2.3395,579.4,2327.9
2005-07-13,2.3556,580.65,2328.0
2005-07-14,2.336,578.65,2331.0
2005-07-15,2.3395,577.15,2333.0
2005-07-18,2.3352,570.9,2316.6
2005-07-19,2.343,572.5,2312.25
2005-07-20,2.3394,570.9,2312.3
2005-07-21,2.357,566.9,2314.0
2005-07-22,2.3963,567.5,2314.5
2005-07-25,2.487,566.9,2314.5
2005-07-26,2.431,564.65,2317.0
2005-07-27,2.4405,563.55,2312.5
2005-07-28,2.4081,563.05,2313.25
2005-07-29,2.3787,560.15,2308.0
2005-08-01,2.3693,561.3,2309.0
2005-08-02,2.339,561.45,2307.5
2005-08-03,2.3115,558.25,2307.5
2005-08-04,2.3038,550.75,2309.0
2005-08-05,2.3124,546.63,2306.68
2005-08-08,2.3289,546.4,2308.95
2005-08-09,2.2875,545.4,2301.28
2005-08-10,2.2783,545.3,2302.5
2005-08-11,2.3651,542.25,2304.5
2005-08-12,2.3732,536.75,2307.0
2005-08-15,2.333,536.75,2307.0
2005-08-16,2.347,531.0,2294.7
2005-08-17,2.3545,535.45,2306.6
2005-08-18,2.3976,542.35,2308.85
2005-08-19,2.4486,544.65,2308.5
2005-08-22,2.3731,541.35,2303.5
2005-08-23,2.4005,547.75,2303.75
2005-08-24,2.4528,552.35,2308.0
2005-08-25,2.4005,541.75,2307.2
2005-08-26,2.4025,545.55,2306.0
2005-08-29,2.3883,546.0,2305.0
2005-08-30,2.383,543.35,2304.0
2005-08-31,2.357,542.75,2302.0
2005-09-01,2.3561,539.05,2297.5
2005-09-02,2.3305,534.75,2297.58
2005-09-05,2.3341,534.55,2294.5
2005-09-06,2.324,537.55,2285.3
2005-09-07,2.3248,535.75,2277.8
2005-09-08,2.319,535.15,2301.75
2005-09-09,2.309,534.25,2307.7
2005-09-12,2.3189,537.75,2306.18
2005-09-13,2.333,536.75,2293.5
2005-09-14,2.3205,536.05,2295.9
2005-09-15,2.3005,534.75,2298.5
2005-09-16,2.2988,535.0,2300.9
2005-09-19,2.294,535.25,2294.0
2005-09-20,2.297,535.5,2296.25
2005-09-21,2.275,535.25,2291.5
2005-09-22,2.2748,537.95,2290.25
2005-09-23,2.2645,537.45,2289.0
2005-09-26,2.2486,538.5,2289.3
2005-09-27,2.2601,538.65,2290.3
2005-09-28,2.2272,537.75,2291.0
2005-09-29,2.214,529.55,2288.7
2005-09-30,2.2275,529.75,2287.4
2005-10-03,2.2365,526.25,2289.0
2005-10-04,2.2625,529.75,2290.0
2005-10-05,2.2678,526.0,2287.7
2005-10-06,2.2905,533.25,2310.0
2005-10-07,2.2499,527.0,2292.0
2005-10-10,2.2415,529.0,2302.2
2005-10-11,2.2335,526.8,2296.2
2005-10-12,2.2545,533.0,2301.69
2005-10-13,2.2685,537.25,2296.0
2005-10-14,2.245,537.15,2296.0
2005-10-17,2.236,534.35,2296.0
2005-10-18,2.242,535.75,2281.5
2005-10-19,2.2383,536.0,2282.5
2005-10-20,2.2595,536.0,2290.0
2005-10-21,2.265,542.3,2290.0
2005-10-24,2.261,543.5,2284.4
2005-10-25,2.2635,543.5,2287.0
2005-10-26,2.2868,546.25,2294.0
2005-10-27,2.2895,546.75,2290.0
2005-10-28,2.265,544.13,2290.0
2005-10-31,2.2518,544.0,2285.0
2005-11-01,2.243,544.0,2286.0
2005-11-02,2.2385,546.75,2284.0
2005-11-03,2.222,542.5,2282.5
2005-11-04,2.212,540.0,2281.9
2005-11-07,2.2065,535.78,2287.0
2005-11-08,2.1935,536.0,2281.8
2005-11-09,2.1755,532.25,2280.1
2005-11-10,2.1635,527.5,2288.2
2005-11-11,2.1615,526.08,2281.5
2005-11-14,2.209,527.75,2285.5
2005-11-15,2.2095,523.7,2279.2
2005-11-16,2.2015,524.25,2277.0
2005-11-17,2.1945,524.5,2278.0
2005-11-18,2.226,528.45,2277.6
2005-11-21,2.22,525.2,2276.8
2005-11-22,2.248,527.5,2278.6
2005-11-23,2.239,525.5,2279.0
2005-11-24,2.2405,523.6,2276.96
2005-11-25,2.234,524.0,2272.6
2005-11-28,2.198,518.25,2273.5
2005-11-29,2.1873,519.0,2273.8
2005-11-30,2.2035,516.0,2273.3
2005-12-01,2.2248,515.0,2273.7
2005-12-02,2.2088,514.45,2274.45
2005-12-05,2.1952,513.7,2274.3
2005-12-06,2.1755,510.55,2274.7
2005-12-07,2.1945,513.3,2274.35
2005-12-08,2.2223,513.25,2274.7
2005-12-09,2.252,514.25,2274.7
2005-12-12,2.261,510.65,2275.45
2005-12-13,2.2615,511.25,2275.55
2005-12-14,2.2695,516.25,2276.8
2005-12-15,2.3085,515.45,2277.25
2005-12-16,2.337,516.25,2279.54
2005-12-19,2.38,517.75,2288.1
2005-12-20,2.3475,513.65,2287.0
2005-12-21,2.308,511.0,2286.05
2005-12-22,2.341,513.3,2283.6
2005-12-23,2.315,513.5,2282.0
2005-12-26,2.341,513.88,2280.15
2005-12-27,2.337,514.75,2283.35
2005-12-28,2.341,513.75,2283.0
2005-12-29,2.3258,514.35,2286.15
2005-12-30,2.3355,512.0,2286.5
2006-01-02,2.3364,513.55,2282.0
2006-01-03,2.3315,519.0,2281.6
2006-01-04,2.286,515.05,2282.09
2006-01-05,2.2897,519.0,2278.0
2006-01-06,2.283,522.25,2278.15
2006-01-09,2.2535,523.0,2278.0
2006-01-10,2.2618,522.75,2276.45
2006-01-11,2.2798,524.25,2273.6
2006-01-12,2.2756,523.75,2276.0
2006-01-13,2.2725,525.75,2271.0
2006-01-16,2.2715,526.78,2274.0
2006-01-17,2.3035,533.25,2270.5
2006-01-18,2.3165,534.95,2271.1
2006-01-19,2.2888,534.25,2270.2
2006-01-20,2.2775,531.05,2270.0
2006-01-23,2.257,531.0,2257.5
2006-01-24,2.241,527.65,2274.9
2006-01-25,2.2428,527.75,2269.3
2006-01-26,2.229,529.28,2272.68
2006-01-27,2.21,526.1,2267.7
2006-01-30,2.2125,524.25,2266.65
2006-01-31,2.212,523.8,2267.5
2006-02-01,2.225,529.12,2268.79
2006-02-02,2.2265,530.15,2264.75
2006-02-03,2.21,527.5,2260.8
2006-02-06,2.1755,525.25,2260.11
2006-02-07,2.1905,529.01,2257.53
2006-02-08,2.1863,530.98,2258.0
2006-02-09,2.17,528.53,2255.4
2006-02-10,2.1615,529.63,2254.6
2006-02-13,2.1545,531.57,2251.75
2006-02-14,2.138,532.66,2252.4
2006-02-15,2.136,532.02,2254.0
2006-02-16,2.116,523.55,2253.85
2006-02-17,2.1175,523.6,2252.8
2006-02-20,2.1175,521.8,2253.63
2006-02-21,2.166,518.87,2250.5
2006-02-22,2.141,518.53,2248.0
2006-02-23,2.1335,517.09,2248.95
2006-02-24,2.14,517.35,2245.97
2006-02-27,2.1405,517.99,2247.7
2006-02-28,2.1235,515.55,2246.15
2006-03-01,2.1155,517.28,2249.15
2006-03-02,2.104,520.05,2251.81
2006-03-03,2.11,522.95,2254.78
2006-03-06,2.1475,525.75,2256.4
2006-03-07,2.142,531.8,2256.35
2006-03-08,2.18,532.5,2254.66
2006-03-09,2.1618,532.13,2262.35
2006-03-10,2.1373,530.85,2256.05
2006-03-13,2.134,532.25,2265.5
2006-03-14,2.124,527.75,2259.8
2006-03-15,2.1157,526.65,2258.16
2006-03-16,2.1135,525.75,2259.0
2006-03-17,2.124,527.75,2257.7
2006-03-20,2.147,531.57,2258.0
2006-03-21,2.171,534.75,2260.58
2006-03-22,2.1539,531.95,2264.1
2006-03-23,2.1615,534.83,2266.7
2006-03-24,2.158,531.06,2267.3
2006-03-27,2.174,533.75,2260.5
2006-03-28,2.241,534.78,2277.5
2006-03-29,2.2142,532.5,2291.0
2006-03-30,2.187,527.95,2297.35
2006-03-31,2.164,526.35,2290.85
2006-04-03,2.1407,522.65,2295.5
2006-04-04,2.1404,522.85,2289.5
2006-04-05,2.1378,521.55,2294.85
2006-04-06,2.133,519.23,2324.85
2006-04-07,2.149,520.55,2365.0
2006-04-10,2.155,518.25,2345.0
2006-04-11,2.131,514.25,2333.9
2006-04-12,2.1364,513.38,2340.2
2006-04-13,2.138,516.0,2340.2
2006-04-14,2.138,516.9,2340.2
2006-04-17,2.1374,511.0,2353.4
2006-04-18,2.1155,511.65,2344.25
2006-04-19,2.1147,513.45,2338.3
2006-04-20,2.12,517.9,2338.35
2006-04-21,2.1215,514.75,2337.5
2006-04-24,2.114,516.08,2333.3
2006-04-25,2.1305,517.25,2353.0
